"gid","iso_a2","code","name","level_0","level_1","bbox"
210001,"US","10001","Kent","US","Delaware","-75.760074 38.829851 -75.312564 39.363421"
210003,"US","10003","New Castle","US","Delaware","-75.789023 39.290281 -75.405414 39.839516"
210005,"US","10005","Sussex","US","Delaware","-75.722797 38.451174 -75.047534 38.961906"
211001,"US","11001","District of Columbia","US","District of Columbia","-77.119759 38.791645 -76.909393 38.995845"
212001,"US","12001","Alachua","US","Florida","-82.658554 29.417057 -82.049052 29.945254"
212003,"US","12003","Baker","US","Florida","-82.459793 30.136449 -82.048816 30.584267"
212005,"US","12005","Bay","US","Florida","-85.996018 29.922817 -85.383743 30.567682"
212007,"US","12007","Bradford","US","Florida","-82.418728 29.718232 -82.046112 30.14324"
212009,"US","12009","Brevard","US","Florida","-80.98725 27.822058 -80.447914 28.791396"
212011,"US","12011","Broward","US","Florida","-80.881285 25.95675 -80.076281 26.355547"
212013,"US","12013","Calhoun","US","Florida","-85.389755 30.199889 -84.932519 30.608079"
212015,"US","12015","Charlotte","US","Florida","-82.377774 26.769564 -81.562531 27.03525"
212017,"US","12017","Citrus","US","Florida","-82.758819 28.665671 -82.169141 29.052565"
212019,"US","12019","Clay","US","Florida","-82.049442 29.71867 -81.581207 30.193466"
212021,"US","12021","Collier","US","Florida","-81.852095 25.803316 -80.872748 26.517069"
212023,"US","12023","Columbia","US","Florida","-82.800477 29.825587 -82.452518 30.597734"
212027,"US","12027","DeSoto","US","Florida","-82.057631 27.0317 -81.562306 27.340702"
212029,"US","12029","Dixie","US","Florida","-83.416453 29.288201 -82.903956 29.825449"
212031,"US","12031","Duval","US","Florida","-82.049502 30.103748 -81.381445 30.586232"
212033,"US","12033","Escambia","US","Florida","-87.634896 30.279013 -86.918871 30.999029"
212035,"US","12035","Flagler","US","Florida","-81.52366 29.261133 -81.101366 29.670665"
212037,"US","12037","Franklin","US","Florida","-85.223955 29.585667 -84.333674 30.013931"
212039,"US","12039","Gadsden","US","Florida","-84.932519 30.387797 -84.282559 30.711542"
212041,"US","12041","Gilchrist","US","Florida","-82.973054 29.562467 -82.656263 29.935479"
212043,"US","12043","Glades","US","Florida","-81.565749 26.768161 -80.870236 27.210771"
212045,"US","12045","Gulf","US","Florida","-85.420642 29.662144 -85.017939 30.201385"
212047,"US","12047","Hamilton","US","Florida","-83.309573 30.317369 -82.645478 30.634406"
212049,"US","12049","Hardee","US","Florida","-82.055753 27.336709 -81.56346 27.646645"
212051,"US","12051","Hendry","US","Florida","-81.56657 26.253069 -80.87971 26.958919"
212053,"US","12053","Hernando","US","Florida","-82.68584 28.43346 -82.054469 28.694908"
212055,"US","12055","Highlands","US","Florida","-81.564162 27.032319 -80.940676 27.646691"
212057,"US","12057","Hillsborough","US","Florida","-82.651165 27.642526 -82.054012 28.173379"
212059,"US","12059","Holmes","US","Florida","-86.037772 30.702975 -85.497992 30.996931"
212061,"US","12061","Indian River","US","Florida","-80.881566 27.557213 -80.322048 27.860416"
212063,"US","12063","Jackson","US","Florida","-85.600291 30.564336 -84.857921 31.000968"
212065,"US","12065","Jefferson","US","Florida","-84.076234 30.07797 -83.604121 30.672127"
212067,"US","12067","Lafayette","US","Florida","-83.37089 29.822222 -82.87522 30.260676"
212069,"US","12069","Lake","US","Florida","-81.957641 28.34518 -81.349643 29.276766"
212071,"US","12071","Lee","US","Florida","-82.273314 26.316242 -81.56218 26.789551"
212073,"US","12073","Leon","US","Florida","-84.715359 30.273438 -83.977165 30.685334"
212075,"US","12075","Levy","US","Florida","-83.170642 28.993436 -82.403237 29.591315"
212077,"US","12077","Liberty","US","Florida","-85.154015 29.971399 -84.542873 30.606393"
212079,"US","12079","Madison","US","Florida","-83.821913 30.26011 -83.170969 30.651258"
212081,"US","12081","Manatee","US","Florida","-82.695063 27.207769 -82.054349 27.64668"
212083,"US","12083","Marion","US","Florida","-82.535916 28.959778 -81.638696 29.521678"
212085,"US","12085","Martin","US","Florida","-80.885639 26.956623 -80.080531 27.263831"
212086,"US","12086","Miami-Dade","US","Florida","-80.8736 25.13742 -80.117534 25.979434"
212087,"US","12087","Monroe","US","Florida","-82.147972 24.545389 -80.254229 25.805377"
212089,"US","12089","Nassau","US","Florida","-82.050331 30.273337 -81.428065 30.829924"
212091,"US","12091","Okaloosa","US","Florida","-86.799546 30.375784 -86.388515 30.99698"
212093,"US","12093","Okeechobee","US","Florida","-81.214284 26.958919 -80.677356 27.643238"
212095,"US","12095","Orange","US","Florida","-81.658612 28.346889 -80.862908 28.78619"
212097,"US","12097","Osceola","US","Florida","-81.657268 27.64199 -80.861395 28.348584"
212099,"US","12099","Palm Beach","US","Florida","-80.886053 26.320755 -80.031588 26.970943"
212101,"US","12101","Pasco","US","Florida","-82.805865 28.171044 -82.054694 28.478837"
212103,"US","12103","Pinellas","US","Florida","-82.855899 27.69345 -82.585032 28.173346"
212105,"US","12105","Polk","US","Florida","-82.106236 27.643238 -81.131044 28.361868"
212107,"US","12107","Putnam","US","Florida","-82.056151 29.32443 -81.433583 29.840176"
212109,"US","12109","St. Johns","US","Florida","-81.690469 29.622432 -81.213527 30.252869"
212111,"US","12111","St. Lucie","US","Florida","-80.68 27.205584 -80.200277 27.558714"
212113,"US","12113","Santa Rosa","US","Florida","-87.313908 30.341311 -86.785692 30.999547"
212115,"US","12115","Sarasota","US","Florida","-82.644329 26.945255 -82.056497 27.389739"
212117,"US","12117","Seminole","US","Florida","-81.459728 28.610501 -80.986868 28.879227"
212119,"US","12119","Sumter","US","Florida","-82.311697 28.305265 -81.953291 28.96053"
212121,"US","12121","Suwannee","US","Florida","-83.253236 29.882334 -82.758583 30.442871"
212123,"US","12123","Taylor","US","Florida","-83.992384 29.664893 -83.318859 30.30439"
212125,"US","12125","Union","US","Florida","-82.576143 29.919923 -82.137858 30.143117"
212127,"US","12127","Volusia","US","Florida","-81.680903 28.612662 -80.733428 29.42707"
212129,"US","12129","Wakulla","US","Florida","-84.737846 29.969059 -84.07553 30.303501"
212131,"US","12131","Walton","US","Florida","-86.397408 30.267448 -85.844421 30.994553"
212133,"US","12133","Washington","US","Florida","-85.99369 30.38932 -85.43226 30.830552"
213001,"US","13001","Appling","US","Georgia","-82.550714 31.469253 -82.048582 31.966182"
213003,"US","13003","Atkinson","US","Georgia","-83.141586 31.183012 -82.628975 31.420395"
213005,"US","13005","Bacon","US","Georgia","-82.628273 31.416906 -82.226585 31.710796"
213007,"US","13007","Baker","US","Georgia","-84.641953 31.078396 -84.140852 31.454761"
213009,"US","13009","Baldwin","US","Georgia","-83.42909 32.926141 -83.044327 33.1904"
213011,"US","13011","Banks","US","Georgia","-83.669432 34.197499 -83.337898 34.491734"
213013,"US","13013","Barrow","US","Georgia","-83.869115 33.894573 -83.537385 34.127518"
213015,"US","13015","Bartow","US","Georgia","-85.047074 34.075296 -84.644293 34.413061"
213017,"US","13017","Ben Hill","US","Georgia","-83.484529 31.651691 -82.995666 31.851987"
213019,"US","13019","Berrien","US","Georgia","-83.43901 31.025405 -83.033468 31.476045"
213021,"US","13021","Bibb","US","Georgia","-83.89205 32.660643 -83.48943 32.952792"
213023,"US","13023","Bleckley","US","Georgia","-83.498089 32.272489 -83.138991 32.584201"
213025,"US","13025","Brantley","US","Georgia","-82.284561 31.010442 -81.731694 31.373721"
213027,"US","13027","Brooks","US","Georgia","-83.743729 30.634406 -83.308891 31.078958"
213029,"US","13029","Bryan","US","Georgia","-81.781712 31.727561 -81.145091 32.24131"
213031,"US","13031","Bulloch","US","Georgia","-82.030233 32.15289 -81.433044 32.653433"
213033,"US","13033","Burke","US","Georgia","-82.316515 32.803707 -81.541831 33.297001"
213035,"US","13035","Butts","US","Georgia","-84.123767 33.18022 -83.807265 33.444667"
213037,"US","13037","Calhoun","US","Georgia","-84.828062 31.427882 -84.412521 31.64367"
213039,"US","13039","Camden","US","Georgia","-81.936988 30.708651 -81.403064 31.16965"
213043,"US","13043","Candler","US","Georgia","-82.254572 32.268783 -81.918652 32.560063"
213045,"US","13045","Carroll","US","Georgia","-85.33823 33.425506 -84.808934 33.812429"
213047,"US","13047","Catoosa","US","Georgia","-85.265114 34.767639 -84.979661 34.987647"
213049,"US","13049","Charlton","US","Georgia","-82.420442 30.355757 -81.891878 31.075809"
213051,"US","13051","Chatham","US","Georgia","-81.391698 31.85645 -80.842006 32.237591"
213053,"US","13053","Chattahoochee","US","Georgia","-85.008096 32.220951 -84.637323 32.534956"
213055,"US","13055","Chattooga","US","Georgia","-85.527261 34.286097 -85.107748 34.589584"
213057,"US","13057","Cherokee","US","Georgia","-84.659241 34.073298 -84.257586 34.41259"
213059,"US","13059","Clarke","US","Georgia","-83.537385 33.847977 -83.24086 34.040572"
213061,"US","13061","Clay","US","Georgia","-85.14113 31.485871 -84.799134 31.780463"
213063,"US","13063","Clayton","US","Georgia","-84.458927 33.352465 -84.243858 33.648876"
213065,"US","13065","Clinch","US","Georgia","-82.971336 30.581767 -82.418632 31.184353"
213067,"US","13067","Cobb","US","Georgia","-84.739636 33.743507 -84.374728 34.081779"
213069,"US","13069","Coffee","US","Georgia","-83.151141 31.363884 -82.596283 31.816199"
213071,"US","13071","Colquitt","US","Georgia","-84.013858 31.025846 -83.505386 31.33498"
213073,"US","13073","Columbia","US","Georgia","-82.442846 33.354635 -82.028238 33.700644"
213075,"US","13075","Cook","US","Georgia","-83.577053 31.027275 -83.279728 31.350361"
213077,"US","13077","Coweta","US","Georgia","-85.015358 33.191043 -84.497043 33.511758"
213079,"US","13079","Crawford","US","Georgia","-84.202628 32.529927 -83.70109 32.857137"
213081,"US","13081","Crisp","US","Georgia","-83.961278 31.803495 -83.609514 32.030597"
213083,"US","13083","Dade","US","Georgia","-85.605165 34.623858 -85.363919 34.984678"
213085,"US","13085","Dawson","US","Georgia","-84.34655 34.334011 -83.957077 34.617924"
213087,"US","13087","Decatur","US","Georgia","-84.871322 30.689991 -84.375929 31.079544"
213089,"US","13089","DeKalb","US","Georgia","-84.350224 33.614666 -84.023713 33.970929"
213091,"US","13091","Dodge","US","Georgia","-83.373931 31.900325 -82.87179 32.452533"
213093,"US","13093","Dooly","US","Georgia","-84.0335 32.027938 -83.606113 32.292175"
213095,"US","13095","Dougherty","US","Georgia","-84.457662 31.435856 -83.981606 31.650274"
213097,"US","13097","Douglas","US","Georgia","-84.911059 33.573357 -84.578132 33.806264"
213099,"US","13099","Early","US","Georgia","-85.114601 31.07259 -84.627579 31.51867"
213101,"US","13101","Echols","US","Georgia","-83.13662 30.591548 -82.578767 30.872249"
213103,"US","13103","Effingham","US","Georgia","-81.548006 32.095886 -81.119496 32.595416"
213105,"US","13105","Elbert","US","Georgia","-83.103287 33.955728 -82.564462 34.288864"
213107,"US","13107","Emanuel","US","Georgia","-82.647733 32.291882 -82.001236 32.84133"
213109,"US","13109","Evans","US","Georgia","-82.025339 32.0479 -81.718658 32.278883"
213111,"US","13111","Fannin","US","Georgia","-84.622752 34.602692 -84.092791 34.988451"
213113,"US","13113","Fayette","US","Georgia","-84.62722 33.2565 -84.38163 33.550933"
213115,"US","13115","Floyd","US","Georgia","-85.462207 34.079133 -85.005235 34.587483"
213117,"US","13117","Forsyth","US","Georgia","-84.259082 34.050708 -83.925529 34.335171"
213119,"US","13119","Franklin","US","Georgia","-83.398049 34.22374 -83.05138 34.536617"
213121,"US","13121","Fulton","US","Georgia","-84.850713 33.502511 -84.097693 34.186289"
213123,"US","13123","Gilmer","US","Georgia","-84.657098 34.548495 -84.193481 34.857456"
213125,"US","13125","Glascock","US","Georgia","-82.755846 33.118881 -82.431957 33.32727"
213127,"US","13127","Glynn","US","Georgia","-81.782629 31.012616 -81.389232 31.453019"
213129,"US","13129","Gordon","US","Georgia","-85.112327 34.384192 -84.644432 34.634128"
213131,"US","13131","Grady","US","Georgia","-84.380705 30.675804 -84.07291 31.078949"
213133,"US","13133","Greene","US","Georgia","-83.406189 33.35503 -82.950723 33.761774"
213135,"US","13135","Gwinnett","US","Georgia","-84.277093 33.752808 -83.799104 34.167873"
213137,"US","13137","Habersham","US","Georgia","-83.681696 34.431712 -83.338173 34.827736"
213139,"US","13139","Hall","US","Georgia","-84.062841 34.098281 -83.615218 34.514096"
213141,"US","13141","Hancock","US","Georgia","-83.27522 33.049849 -82.746182 33.469178"
213143,"US","13143","Haralson","US","Georgia","-85.386581 33.652087 -85.036684 33.906302"
213145,"US","13145","Harris","US","Georgia","-85.184914 32.583129 -84.682876 32.872496"
213147,"US","13147","Hart","US","Georgia","-83.115847 34.210066 -82.77341 34.493757"
213149,"US","13149","Heard","US","Georgia","-85.293805 33.129559 -84.939015 33.428106"
213151,"US","13151","Henry","US","Georgia","-84.3544 33.297631 -83.9225 33.647411"
213153,"US","13153","Houston","US","Georgia","-83.856851 32.282583 -83.482459 32.692169"
213155,"US","13155","Irwin","US","Georgia","-83.500951 31.471857 -82.99836 31.769659"
213157,"US","13157","Jackson","US","Georgia","-83.817682 33.965912 -83.357051 34.29538"
213159,"US","13159","Jasper","US","Georgia","-83.863362 33.131816 -83.533736 33.52622"
213161,"US","13161","Jeff Davis","US","Georgia","-82.836861 31.671281 -82.430452 31.971689"
213163,"US","13163","Jefferson","US","Georgia","-82.662135 32.761452 -82.232554 33.313299"
213165,"US","13165","Jenkins","US","Georgia","-82.147942 32.60691 -81.767543 32.953882"
213167,"US","13167","Johnson","US","Georgia","-82.957066 32.509473 -82.434149 32.822356"
213169,"US","13169","Jones","US","Georgia","-83.816856 32.841291 -83.357685 33.185837"
213171,"US","13171","Lamar","US","Georgia","-84.27014 32.931497 -84.040914 33.202824"
213173,"US","13173","Lanier","US","Georgia","-83.197995 30.844709 -82.969798 31.184208"
213175,"US","13175","Laurens","US","Georgia","-83.226536 32.147274 -82.633126 32.71576"
213177,"US","13177","Lee","US","Georgia","-84.33861 31.621951 -83.922494 31.91619"
213179,"US","13179","Liberty","US","Georgia","-81.824405 31.590115 -81.180896 32.092551"
213181,"US","13181","Lincoln","US","Georgia","-82.645606 33.636979 -82.218649 33.984195"
213183,"US","13183","Long","US","Georgia","-81.981621 31.538667 -81.491798 32.014882"
213185,"US","13185","Lowndes","US","Georgia","-83.484766 30.623967 -83.019419 31.031964"
213187,"US","13187","Lumpkin","US","Georgia","-84.19104 34.418389 -83.832831 34.740859"
213189,"US","13189","McDuffie","US","Georgia","-82.649705 33.310879 -82.294179 33.659994"
213191,"US","13191","McIntosh","US","Georgia","-81.668357 31.305949 -81.181704 31.699575"
213193,"US","13193","Macon","US","Georgia","-84.255912 32.17052 -83.836673 32.530602"
213195,"US","13195","Madison","US","Georgia","-83.402428 33.998935 -82.976294 34.27353"
213197,"US","13197","Marion","US","Georgia","-84.658983 32.134058 -84.389927 32.562083"
213199,"US","13199","Meriwether","US","Georgia","-84.864633 32.84464 -84.490539 33.231253"
213201,"US","13201","Miller","US","Georgia","-84.922423 31.06801 -84.537101 31.259469"
213205,"US","13205","Mitchell","US","Georgia","-84.508324 31.077148 -83.997773 31.443753"
213207,"US","13207","Monroe","US","Georgia","-84.124275 32.848351 -83.705917 33.202634"
213209,"US","13209","Montgomery","US","Georgia","-82.656244 31.948572 -82.40913 32.353738"
213211,"US","13211","Morgan","US","Georgia","-83.687386 33.434472 -83.269196 33.81776"
213213,"US","13213","Murray","US","Georgia","-84.944512 34.583187 -84.582195 34.988329"
213215,"US","13215","Muscogee","US","Georgia","-85.080784 32.373871 -84.667463 32.608137"
