"gid","iso_a2","code","level_1"
503234,"US","03234","New Hampshire"
503235,"US","03235","New Hampshire"
503237,"US","03237","New Hampshire"
503238,"US","03238","New Hampshire"
503240,"US","03240","New Hampshire"
503241,"US","03241","New Hampshire"
503242,"US","03242","New Hampshire"
503243,"US","03243","New Hampshire"
503244,"US","03244","New Hampshire"
503245,"US","03245","New Hampshire"
503246,"US","03246","New Hampshire"
503249,"US","03249","New Hampshire"
503251,"US","03251","New Hampshire"
503253,"US","03253","New Hampshire"
503254,"US","03254","New Hampshire"
503255,"US","03255","New Hampshire"
503256,"US","03256","New Hampshire"
503257,"US","03257","New Hampshire"
503258,"US","03258","New Hampshire"
503259,"US","03259","New Hampshire"
503260,"US","03260","New Hampshire"
503261,"US","03261","New Hampshire"
503262,"US","03262","New Hampshire"
503263,"US","03263","New Hampshire"
503264,"US","03264","New Hampshire"
503266,"US","03266","New Hampshire"
503268,"US","03268","New Hampshire"
503269,"US","03269","New Hampshire"
503273,"US","03273","New Hampshire"
503275,"US","03275","New Hampshire"
503276,"US","03276","New Hampshire"
503278,"US","03278","New Hampshire"
503279,"US","03279","New Hampshire"
503280,"US","03280","New Hampshire"
503281,"US","03281","New Hampshire"
503282,"US","03282","New Hampshire"
503284,"US","03284","New Hampshire"
503285,"US","03285","New Hampshire"
503287,"US","03287","New Hampshire"
503290,"US","03290","New Hampshire"
503291,"US","03291","New Hampshire"
503293,"US","03293","New Hampshire"
503301,"US","03301","New Hampshire"
503303,"US","03303","New Hampshire"
503304,"US","03304","New Hampshire"
503307,"US","03307","New Hampshire"
503431,"US","03431","New Hampshire"
503440,"US","03440","New Hampshire"
503441,"US","03441","New Hampshire"
503442,"US","03442","New Hampshire"
503443,"US","03443","New Hampshire"
503444,"US","03444","New Hampshire"
503445,"US","03445","New Hampshire"
503446,"US","03446","New Hampshire"
503447,"US","03447","New Hampshire"
503448,"US","03448","New Hampshire"
503449,"US","03449","New Hampshire"
503450,"US","03450","New Hampshire"
503451,"US","03451","New Hampshire"
503452,"US","03452","New Hampshire"
503455,"US","03455","New Hampshire"
503456,"US","03456","New Hampshire"
503457,"US","03457","New Hampshire"
503458,"US","03458","New Hampshire"
503461,"US","03461","New Hampshire"
503462,"US","03462","New Hampshire"
503464,"US","03464","New Hampshire"
503465,"US","03465","New Hampshire"
503466,"US","03466","New Hampshire"
503467,"US","03467","New Hampshire"
503470,"US","03470","New Hampshire"
503561,"US","03561","New Hampshire"
503570,"US","03570","New Hampshire"
503574,"US","03574","New Hampshire"
503575,"US","03575","New Hampshire"
503576,"US","03576","New Hampshire"
503579,"US","03579","Maine"
503580,"US","03580","New Hampshire"
503581,"US","03581","New Hampshire"
503582,"US","03582","New Hampshire"
503583,"US","03583","New Hampshire"
503584,"US","03584","New Hampshire"
503585,"US","03585","New Hampshire"
503586,"US","03586","New Hampshire"
503588,"US","03588","New Hampshire"
503590,"US","03590","New Hampshire"
503592,"US","03592","New Hampshire"
503593,"US","03593","New Hampshire"
503595,"US","03595","New Hampshire"
503597,"US","03597","New Hampshire"
503598,"US","03598","New Hampshire"
503601,"US","03601","New Hampshire"
503602,"US","03602","New Hampshire"
503603,"US","03603","New Hampshire"
503604,"US","03604","New Hampshire"
503605,"US","03605","New Hampshire"
503607,"US","03607","New Hampshire"
503608,"US","03608","New Hampshire"
503609,"US","03609","New Hampshire"
503740,"US","03740","New Hampshire"
503741,"US","03741","New Hampshire"
503743,"US","03743","New Hampshire"
503745,"US","03745","New Hampshire"
503746,"US","03746","New Hampshire"
503748,"US","03748","New Hampshire"
503750,"US","03750","New Hampshire"
503751,"US","03751","New Hampshire"
503752,"US","03752","New Hampshire"
503753,"US","03753","New Hampshire"
503754,"US","03754","New Hampshire"
503755,"US","03755","New Hampshire"
503765,"US","03765","New Hampshire"
503766,"US","03766","New Hampshire"
503768,"US","03768","New Hampshire"
503770,"US","03770","New Hampshire"
503771,"US","03771","New Hampshire"
503773,"US","03773","New Hampshire"
503774,"US","03774","New Hampshire"
503777,"US","03777","New Hampshire"
503779,"US","03779","New Hampshire"
503780,"US","03780","New Hampshire"
503781,"US","03781","New Hampshire"
503782,"US","03782","New Hampshire"
503784,"US","03784","New Hampshire"
503785,"US","03785","New Hampshire"
503801,"US","03801","New Hampshire"
503809,"US","03809","New Hampshire"
503810,"US","03810","New Hampshire"
503811,"US","03811","New Hampshire"
503812,"US","03812","New Hampshire"
503813,"US","03813","New Hampshire"
503814,"US","03814","New Hampshire"
503816,"US","03816","New Hampshire"
503817,"US","03817","New Hampshire"
503818,"US","03818","New Hampshire"
503819,"US","03819","New Hampshire"
503820,"US","03820","New Hampshire"
503823,"US","03823","New Hampshire"
503824,"US","03824","New Hampshire"
503825,"US","03825","New Hampshire"
503826,"US","03826","New Hampshire"
503827,"US","03827","New Hampshire"
503830,"US","03830","New Hampshire"
503832,"US","03832","New Hampshire"
503833,"US","03833","New Hampshire"
503835,"US","03835","New Hampshire"
503836,"US","03836","New Hampshire"
503837,"US","03837","New Hampshire"
503838,"US","03838","New Hampshire"
503839,"US","03839","New Hampshire"
503840,"US","03840","New Hampshire"
503841,"US","03841","New Hampshire"
503842,"US","03842","New Hampshire"
503844,"US","03844","New Hampshire"
503845,"US","03845","New Hampshire"
503846,"US","03846","New Hampshire"
503847,"US","03847","New Hampshire"
503848,"US","03848","New Hampshire"
503849,"US","03849","New Hampshire"
503850,"US","03850","New Hampshire"
503851,"US","03851","New Hampshire"
503852,"US","03852","New Hampshire"
503853,"US","03853","New Hampshire"
503854,"US","03854","New Hampshire"
503855,"US","03855","New Hampshire"
503856,"US","03856","New Hampshire"
503857,"US","03857","New Hampshire"
503858,"US","03858","New Hampshire"
503860,"US","03860","New Hampshire"
503861,"US","03861","New Hampshire"
503862,"US","03862","New Hampshire"
503864,"US","03864","New Hampshire"
503865,"US","03865","New Hampshire"
503867,"US","03867","New Hampshire"
503868,"US","03868","New Hampshire"
503869,"US","03869","New Hampshire"
503870,"US","03870","New Hampshire"
503871,"US","03871","New Hampshire"
503872,"US","03872","New Hampshire"
503873,"US","03873","New Hampshire"
503874,"US","03874","New Hampshire"
503875,"US","03875","New Hampshire"
503878,"US","03878","New Hampshire"
503882,"US","03882","New Hampshire"
503883,"US","03883","New Hampshire"
503884,"US","03884","New Hampshire"
503885,"US","03885","New Hampshire"
503886,"US","03886","New Hampshire"
503887,"US","03887","New Hampshire"
503890,"US","03890","New Hampshire"
503894,"US","03894","New Hampshire"
503901,"US","03901","Maine"
503902,"US","03902","Maine"
503903,"US","03903","Maine"
503904,"US","03904","Maine"
503905,"US","03905","Maine"
503906,"US","03906","Maine"
503907,"US","03907","Maine"
503908,"US","03908","Maine"
503909,"US","03909","Maine"
503910,"US","03910","Maine"
503911,"US","03911","Maine"
504001,"US","04001","Maine"
504002,"US","04002","Maine"
504005,"US","04005","Maine"
504006,"US","04006","Maine"
504008,"US","04008","Maine"
504009,"US","04009","Maine"
504010,"US","04010","Maine"
504011,"US","04011","Maine"
504015,"US","04015","Maine"
504020,"US","04020","Maine"
504021,"US","04021","Maine"
504022,"US","04022","Maine"
504024,"US","04024","Maine"
504027,"US","04027","Maine"
504029,"US","04029","Maine"
504030,"US","04030","Maine"
504032,"US","04032","Maine"
504037,"US","04037","Maine"
504038,"US","04038","Maine"
504039,"US","04039","Maine"
504040,"US","04040","Maine"
504041,"US","04041","Maine"
504042,"US","04042","Maine"
504043,"US","04043","Maine"
504046,"US","04046","Maine"
504047,"US","04047","Maine"
504048,"US","04048","Maine"
504049,"US","04049","Maine"
504051,"US","04051","Maine"
504055,"US","04055","Maine"
504056,"US","04056","Maine"
504057,"US","04057","Maine"
504061,"US","04061","Maine"
504062,"US","04062","Maine"
504063,"US","04063","Maine"
504064,"US","04064","Maine"
504068,"US","04068","Maine"
504069,"US","04069","Maine"
504071,"US","04071","Maine"
504072,"US","04072","Maine"
504073,"US","04073","Maine"
504074,"US","04074","Maine"
504076,"US","04076","Maine"
504079,"US","04079","Maine"
504083,"US","04083","Maine"
504084,"US","04084","Maine"
504085,"US","04085","Maine"
504086,"US","04086","Maine"
504087,"US","04087","Maine"
504088,"US","04088","Maine"
504090,"US","04090","Maine"
504091,"US","04091","Maine"
504092,"US","04092","Maine"
504093,"US","04093","Maine"
504095,"US","04095","Maine"
504096,"US","04096","Maine"
504097,"US","04097","Maine"
504101,"US","04101","Maine"
504102,"US","04102","Maine"
504103,"US","04103","Maine"
504105,"US","04105","Maine"
504106,"US","04106","Maine"
504107,"US","04107","Maine"
504109,"US","04109","Maine"
504110,"US","04110","Maine"
504210,"US","04210","Maine"
504216,"US","04216","Maine"
504217,"US","04217","Maine"
504219,"US","04219","Maine"
504220,"US","04220","Maine"
504221,"US","04221","Maine"
504222,"US","04222","Maine"
504224,"US","04224","Maine"
504226,"US","04226","Maine"
504227,"US","04227","Maine"
504228,"US","04228","Maine"
504231,"US","04231","Maine"
504234,"US","04234","Maine"
504236,"US","04236","Maine"
504237,"US","04237","Maine"
504238,"US","04238","Maine"
504239,"US","04239","Maine"
504240,"US","04240","Maine"
504250,"US","04250","Maine"
504252,"US","04252","Maine"
504253,"US","04253","Maine"
504254,"US","04254","Maine"
504255,"US","04255","Maine"
504256,"US","04256","Maine"
504257,"US","04257","Maine"
504258,"US","04258","Maine"
504259,"US","04259","Maine"
504260,"US","04260","Maine"
504261,"US","04261","Maine"
504263,"US","04263","Maine"
504265,"US","04265","Maine"
504267,"US","04267","Maine"
504268,"US","04268","Maine"
504270,"US","04270","Maine"
504271,"US","04271","Maine"
504274,"US","04274","Maine"
504275,"US","04275","Maine"
504276,"US","04276","Maine"
504280,"US","04280","Maine"
504281,"US","04281","Maine"
504282,"US","04282","Maine"
504284,"US","04284","Maine"
504285,"US","04285","Maine"
504286,"US","04286","Maine"
504287,"US","04287","Maine"
504289,"US","04289","Maine"
504290,"US","04290","Maine"
504292,"US","04292","Maine"
504294,"US","04294","Maine"
504330,"US","04330","Maine"
504342,"US","04342","Maine"
504343,"US","04343","Maine"
504344,"US","04344","Maine"
504345,"US","04345","Maine"
504346,"US","04346","Maine"
504347,"US","04347","Maine"
504348,"US","04348","Maine"
504349,"US","04349","Maine"
504350,"US","04350","Maine"
504351,"US","04351","Maine"
504352,"US","04352","Maine"
504353,"US","04353","Maine"
504354,"US","04354","Maine"
504355,"US","04355","Maine"
504357,"US","04357","Maine"
504358,"US","04358","Maine"
504359,"US","04359","Maine"
504360,"US","04360","Maine"
504363,"US","04363","Maine"
504364,"US","04364","Maine"
504401,"US","04401","Maine"
504406,"US","04406","Maine"
504408,"US","04408","Maine"
504410,"US","04410","Maine"
504411,"US","04411","Maine"
504412,"US","04412","Maine"
504413,"US","04413","Maine"
504414,"US","04414","Maine"
504415,"US","04415","Maine"
504416,"US","04416","Maine"
504417,"US","04417","Maine"
504418,"US","04418","Maine"
504419,"US","04419","Maine"
504421,"US","04421","Maine"
504422,"US","04422","Maine"
504424,"US","04424","Maine"
504426,"US","04426","Maine"
504427,"US","04427","Maine"
504428,"US","04428","Maine"
504429,"US","04429","Maine"
504430,"US","04430","Maine"
504431,"US","04431","Maine"
504434,"US","04434","Maine"
504435,"US","04435","Maine"
504438,"US","04438","Maine"
504441,"US","04441","Maine"
504442,"US","04442","Maine"
504443,"US","04443","Maine"
504444,"US","04444","Maine"
504448,"US","04448","Maine"
504449,"US","04449","Maine"
504450,"US","04450","Maine"
504451,"US","04451","Maine"
504453,"US","04453","Maine"
504454,"US","04454","Maine"
504455,"US","04455","Maine"
504456,"US","04456","Maine"
504457,"US","04457","Maine"
504459,"US","04459","Maine"
504460,"US","04460","Maine"
504461,"US","04461","Maine"
504462,"US","04462","Maine"
504463,"US","04463","Maine"
504464,"US","04464","Maine"
504468,"US","04468","Maine"
504469,"US","04469","Maine"
504471,"US","04471","Maine"
504472,"US","04472","Maine"
504473,"US","04473","Maine"
504474,"US","04474","Maine"
504475,"US","04475","Maine"
504476,"US","04476","Maine"
504478,"US","04478","Maine"
504479,"US","04479","Maine"
504481,"US","04481","Maine"
504485,"US","04485","Maine"
504487,"US","04487","Maine"
504488,"US","04488","Maine"
504489,"US","04489","Maine"
504490,"US","04490","Maine"
504491,"US","04491","Maine"
504492,"US","04492","Maine"
504493,"US","04493","Maine"
504495,"US","04495","Maine"
504496,"US","04496","Maine"
504497,"US","04497","Maine"
504530,"US","04530","Maine"
504535,"US","04535","Maine"
504537,"US","04537","Maine"
504538,"US","04538","Maine"
504539,"US","04539","Maine"
504541,"US","04541","Maine"
504543,"US","04543","Maine"
504544,"US","04544","Maine"
504547,"US","04547","Maine"
504548,"US","04548","Maine"
504551,"US","04551","Maine"
504553,"US","04553","Maine"
504554,"US","04554","Maine"
504555,"US","04555","Maine"
504556,"US","04556","Maine"
504558,"US","04558","Maine"
504562,"US","04562","Maine"
504563,"US","04563","Maine"
504564,"US","04564","Maine"
504568,"US","04568","Maine"
504571,"US","04571","Maine"
504572,"US","04572","Maine"
504573,"US","04573","Maine"
504574,"US","04574","Maine"
504575,"US","04575","Maine"
504576,"US","04576","Maine"
504578,"US","04578","Maine"
504579,"US","04579","Maine"
504605,"US","04605","Maine"
504606,"US","04606","Maine"
504607,"US","04607","Maine"
504609,"US","04609","Maine"
504612,"US","04612","Maine"
504613,"US","04613","Maine"
504614,"US","04614","Maine"
504616,"US","04616","Maine"
504617,"US","04617","Maine"
504619,"US","04619","Maine"
504622,"US","04622","Maine"
504623,"US","04623","Maine"
504624,"US","04624","Maine"
504626,"US","04626","Maine"
504627,"US","04627","Maine"
504628,"US","04628","Maine"
504629,"US","04629","Maine"
504630,"US","04630","Maine"
504631,"US","04631","Maine"
504634,"US","04634","Maine"
504637,"US","04637","Maine"
504640,"US","04640","Maine"
504642,"US","04642","Maine"
504643,"US","04643","Maine"
504644,"US","04644","Maine"
504648,"US","04648","Maine"
504649,"US","04649","Maine"
504650,"US","04650","Maine"
504652,"US","04652","Maine"
504653,"US","04653","Maine"
504654,"US","04654","Maine"
504655,"US","04655","Maine"
504657,"US","04657","Maine"
504658,"US","04658","Maine"
504660,"US","04660","Maine"
504662,"US","04662","Maine"
504664,"US","04664","Maine"
504666,"US","04666","Maine"
504667,"US","04667","Maine"
504668,"US","04668","Maine"
504669,"US","04669","Maine"
504671,"US","04671","Maine"
504673,"US","04673","Maine"
