"gid","iso_a2","code","name","level_0","level_1","level_2","level_3","bbox"
100000079044,"FR","79044","Bouillé-Saint-Paul","FR","Nouvelle-Aquitaine","Deux-Sèvres","Val en Vignes","-0.368395 47.010011 -0.277632 47.060327"
100000089052,"FR","89052","Bouilly","FR","Bourgogne-Franche-Comté","Yonne","Vergigny","3.650165 47.945782 3.682407 47.981177"
100000240531,"FR","24053","Boulazac","FR","Nouvelle-Aquitaine","Dordogne","Boulazac Isle Manoire","0.731646 45.153532 0.802355 45.191494"
100000085030,"FR","85030","Boulogne","FR","Pays de la Loire","Vendée","Essarts en Bocage","-1.326592 46.75763 -1.271421 46.807335"
100000069025,"FR","69025","Bourg-de-Thizy","FR","Auvergne-Rhône-Alpes","Rhône","Thizy-les-Bourgs","4.250492 46.017155 4.317383 46.06359"
100000049039,"FR","49039","Bourgneuf-en-Mauges","FR","Pays de la Loire","Maine-et-Loire","Mauges-sur-Loire","-0.903213 47.292063 -0.820008 47.327257"
100000440211,"FR","44021","Bourgneuf-en-Retz","FR","Pays de la Loire","Loire-Atlantique","Villeneuve-en-Retz","-1.985205 46.992143 -1.868895 47.077954"
100000510751,"FR","51075","Bourgogne","FR","Grand Est","Marne","Bourgogne-Fresne","4.040964 49.32494 4.098809 49.383875"
100000520641,"FR","52064","Bourmont","FR","Grand Est","Haute-Marne","Bourmont-entre-Meuse-et-Mouzon","5.569122 48.179134 5.635369 48.230887"
100000271071,"FR","27107","Bourneville","FR","Normandie","Eure","Bourneville-Sainte-Croix","0.583861 49.374849 0.6574 49.408872"
100000041023,"FR","41023","Bourré","FR","Centre-Val de Loire","Loir-et-Cher","Montrichard Val de Cher","1.202693 47.341607 1.247336 47.364347"
100000008079,"FR","08079","Boutancourt","FR","Grand Est","Ardennes","Flize","4.756768 49.665626 4.781403 49.694666"
100000060096,"FR","60096","Boutavent","FR","Hauts-de-France","Oise","Formerie","1.728291 49.626122 1.775873 49.648749"
100000049040,"FR","49040","Bouzillé","FR","Pays de la Loire","Maine-et-Loire","Orée d'Anjou","-1.141451 47.311778 -1.072796 47.366749"
100000045048,"FR","45048","Bouzonville-en-Beauce","FR","Centre-Val de Loire","Loiret","Pithiviers-le-Vieil","2.203446 48.188059 2.245497 48.21126"
100000076137,"FR","76137","Bracquemont","FR","Normandie","Seine-Maritime","Petit-Caux","1.115053 49.928354 1.168357 49.952084"
100000007043,"FR","07043","Brahic","FR","Auvergne-Rhône-Alpes","Ardèche","Les Vans","4.040218 44.359244 4.133263 44.405046"
100000049042,"FR","49042","Brain-sur-l'Authion","FR","Pays de la Loire","Maine-et-Loire","Loire-Authion","-0.449098 47.431511 -0.350354 47.497697"
100000049043,"FR","49043","Brain-sur-Longuenée","FR","Pays de la Loire","Maine-et-Loire","Erdre-en-Anjou","-0.822211 47.559088 -0.728318 47.605707"
100000073056,"FR","73056","Bramans","FR","Auvergne-Rhône-Alpes","Savoie","Val-Cenis","6.758424 45.127389 6.947462 45.242259"
100000071055,"FR","71055","Brandon","FR","Bourgogne-Franche-Comté","Saône-et-Loire","Navour-sur-Grosne","4.540917 46.327539 4.596471 46.377894"
100000240641,"FR","24064","Brantôme","FR","Nouvelle-Aquitaine","Dordogne","Brantôme en Périgord","0.605944 45.326584 0.703249 45.397478"
100000050073,"FR","50073","Branville-Hague","FR","Normandie","Manche","La Hague","-1.80189 49.648816 -1.76603 49.662733"
100000052068,"FR","52068","Braucourt","FR","Grand Est","Haute-Marne","Éclaron-Braucourt-Sainte-Livière","4.78292 48.523218 4.851383 48.571165"
100000050075,"FR","50075","Brectouville","FR","Normandie","Manche","Torigny-les-Villes","-1.043388 49.009282 -1.000677 49.028136"
100000061058,"FR","61058","Bréel","FR","Normandie","Orne","Athis-Val de Rouvre","-0.399456 48.796649 -0.369439 48.825527"
100000049044,"FR","49044","Breil","FR","Pays de la Loire","Maine-et-Loire","Noyant-Villages","0.13643 47.451034 0.200733 47.494703"
100000067064,"FR","67064","Bremmelbach","FR","Grand Est","Bas-Rhin","Cleebourg","7.878691 48.971468 7.912993 48.994892"
100000011050,"FR","11050","Brenac","FR","Occitanie","Aude","Quillan","2.115688 42.873757 2.180751 42.923119"
100000001059,"FR","01059","Brénaz","FR","Auvergne-Rhône-Alpes","Ain","Arvière-en-Valromey","5.712355 45.93216 5.76459 45.966363"
100000039075,"FR","39075","Bréry","FR","Bourgogne-Franche-Comté","Jura","Domblans","5.565055 46.768949 5.592588 46.803741"
100000061059,"FR","61059","Bresolettes","FR","Normandie","Orne","Tourouvre au Perche","0.608475 48.613841 0.646156 48.648127"
100000052071,"FR","52071","Bressoncourt","FR","Grand Est","Haute-Marne","Thonnance-les-Moulins","5.331898 48.419633 5.366563 48.437311"
100000271121,"FR","27112","Breteuil","FR","Normandie","Eure","Breteuil","0.844125 48.816412 0.945005 48.886044"
100000053044,"FR","53044","Brétignolles-le-Moulin","FR","Pays de la Loire","Mayenne","Le Housseau-Brétignolles","-0.571718 48.462008 -0.525943 48.482575"
100000140981,"FR","14098","Bretteville-l'Orgueilleuse","FR","Normandie","Calvados","Thue et Mue","-0.544841 49.200548 -0.492934 49.228069"
100000014099,"FR","14099","Bretteville-sur-Dives","FR","Normandie","Calvados","Saint-Pierre-en-Auge","-0.025381 49.024444 0.030211 49.046845"
100000085037,"FR","85037","Breuil-Barret","FR","Pays de la Loire","Vendée","Terval","-0.713349 46.63042 -0.636971 46.676769"
100000079052,"FR","79052","Breuil-Chaussée","FR","Nouvelle-Aquitaine","Deux-Sèvres","Bressuire","-0.606966 46.824264 -0.485774 46.887793"
100000024065,"FR","24065","Breuilh","FR","Nouvelle-Aquitaine","Dordogne","Sanilhac","0.726015 45.037473 0.778776 45.076074"
100000052073,"FR","52073","Breuil-sur-Marne","FR","Grand Est","Haute-Marne","Chevillon","5.084328 48.490097 5.124961 48.513244"
100000050080,"FR","50080","Brévands","FR","Normandie","Manche","Carentan-les-Marais","-1.218066 49.318552 -1.135068 49.362915"
100000049046,"FR","49046","Brézé","FR","Pays de la Loire","Maine-et-Loire","Bellevigne-les-Châteaux","-0.089477 47.125369 -0.000791 47.189077"
100000500821,"FR","50082","Bricquebec","FR","Normandie","Manche","Bricquebec-en-Cotentin","-1.69889 49.437948 -1.575897 49.503409"
100000079054,"FR","79054","Brie","FR","Nouvelle-Aquitaine","Deux-Sèvres","Plaine-et-Vallées","-0.066668 46.904185 -0.008945 46.941873"
100000540991,"FR","54099","Briey","FR","Grand Est","Meurthe-et-Moselle","Val de Briey","5.920499 49.231212 6.032627 49.285534"
100000049047,"FR","49047","Brigné","FR","Pays de la Loire","Maine-et-Loire","Doué-en-Anjou","-0.405588 47.214903 -0.345326 47.277143"
100000290211,"FR","29021","Brignogan-Plages","FR","Bretagne","Finistère","Plounéour-Brignogan-plages","-4.349554 48.657403 -4.310476 48.679384"
100000049049,"FR","49049","Brion","FR","Pays de la Loire","Maine-et-Loire","Les Bois d'Anjou","-0.18918 47.394687 -0.086375 47.475579"
100000490501,"FR","49050","Brissac-Quincé","FR","Pays de la Loire","Maine-et-Loire","Brissac Loire Aubance","-0.466014 47.319358 -0.418051 47.363015"
100000049051,"FR","49051","Brissarthe","FR","Pays de la Loire","Maine-et-Loire","Les Hauts-d'Anjou","-0.492709 47.679335 -0.436332 47.737205"
100000019032,"FR","19032","Brivezac","FR","Nouvelle-Aquitaine","Corrèze","Beaulieu-sur-Dordogne","1.816243 44.998572 1.855149 45.040789"
100000049052,"FR","49052","Broc","FR","Pays de la Loire","Maine-et-Loire","Noyant-Villages","0.148347 47.568755 0.234556 47.617507"
100000052077,"FR","52077","Broncourt","FR","Grand Est","Haute-Marne","Fayl-Billot","5.64313 47.757702 5.682127 47.78079"
100000052078,"FR","52078","Brottes","FR","Grand Est","Haute-Marne","Chaumont","5.083229 48.03569 5.155423 48.095566"
100000014109,"FR","14109","Brouay","FR","Normandie","Calvados","Thue et Mue","-0.58671 49.197131 -0.541638 49.221514"
100000052080,"FR","52080","Brouthières","FR","Grand Est","Haute-Marne","Thonnance-les-Moulins","5.304384 48.397488 5.34399 48.421339"
100000050089,"FR","50089","Brucheville","FR","Normandie","Manche","Carentan-les-Marais","-1.244594 49.335708 -1.180804 49.378907"
100000050241,"FR","05024","Bruis","FR","Provence-Alpes-Côte d'Azur","Hautes-Alpes","Valdoule","5.457032 44.426562 5.549697 44.500539"
100000028063,"FR","28063","Brunelles","FR","Centre-Val de Loire","Eure-et-Loir","Arcisses","0.861333 48.299099 0.967221 48.349397"
100000680561,"FR","68056","Brunstatt","FR","Grand Est","Haut-Rhin","Brunstatt-Didenheim","7.303821 47.699011 7.355117 47.734034"
